,기업명,업종분류,사원수,설립연도,매출액
0,소프트웨어인라이프,게임 소프트웨어 개발 및 공급업,5명,2011,16억875만원
0,메디허브,기타 기계 및 장비 도매업,16명,2018,"8억5,080만원"
0,애딥랩,시스템ㆍ응용 소프트웨어 개발 및 공급업,,2023,
0,아이블소프트,시스템ㆍ응용 소프트웨어 개발 및 공급업,4명,2022,
0,솔로몬텍,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,542명,2012,"489억7,629만원"
0,디웨이브,광고 대행업,42명,2015,"43억8,100만원"
0,캐논크래커,시스템ㆍ응용 소프트웨어 개발 및 공급업,,2021,
0,호들,시스템ㆍ응용 소프트웨어 개발 및 공급업,3명,2021,
0,지엑스씨,게임 소프트웨어 개발 및 공급업,,2018,
0,마카롱팩토리,포털 및 기타 인터넷 정보 매개 서비스업,38명,2015,"38억7,301만원"
0,스파이더랩,게임 소프트웨어 개발 및 공급업,,2019,"2억7,993만원"
0,프리윌린,시스템ㆍ응용 소프트웨어 개발 및 공급업,112명,2017,"62억6,386만원"
0,나인스원더,시스템ㆍ응용 소프트웨어 개발 및 공급업,8명,2023,
0,넥슨코리아,시스템ㆍ응용 소프트웨어 개발 및 공급업,"3,673명",2005,"1조9,334억7,529만원"
0,이터널,,4명,2013,"3억7,019만원"
0,크라우드웍스,시스템ㆍ응용 소프트웨어 개발 및 공급업,162명,2017,"84억9,281만원"
0,한국선불카드,그 외 기타 사업 지원 서비스업,47명,2011,"119억9,724만원"
0,대교,"석재, 쇄석 및 모래, 자갈 채취업",4명,2017,
0,네이션에이,시스템ㆍ응용 소프트웨어 개발 및 공급업,14명,2022,
0,소만사,시스템ㆍ응용 소프트웨어 개발 및 공급업,348명,1998,"443억4,958만원"
0,에이지엘,그 외 기타 운송관련 서비스업,54명,2003,"285억7,854만원"
0,아이브,부동산 개발 및 공급업,,2017,
0,아이비즈온,시스템ㆍ응용 소프트웨어 개발 및 공급업,,2020,
0,클로인트,시스템ㆍ응용 소프트웨어 개발 및 공급업,3명,2023,
0,플라잎,시스템ㆍ응용 소프트웨어 개발 및 공급업,19명,2020,"9,043만원"
0,지놈인사이트테크놀로지,그 외 기타 정보 서비스업,65명,2020,
0,인덴트코퍼레이션,시스템ㆍ응용 소프트웨어 개발 및 공급업,30명,2019,"4,190만원"
0,브이몬스터,"전동기, 발전기 및 전기 변환장치 제조업",,2020,
0,에드워드코리아,"펌프 및 압축기 제조업; 탭, 밸브 및 유사 장치 제조 포함","1,590명",1995,"6,748억3,935만원"
0,투블럭에이아이,시스템ㆍ응용 소프트웨어 개발 및 공급업,8명,2019,"7억8,831만원"
0,엘리스,여행사업,7명,2012,"1억6,890만원"
0,하이스트레인저,그 외 기타 정보 서비스업,8명,2022,
0,에코마케팅,경영 컨설팅 및 공공 관계 서비스업,정보없음,2003,"474억9,440만원"
0,블리몽키즈,시스템ㆍ응용 소프트웨어 개발 및 공급업,18명,2019,
0,에버엑스,시스템ㆍ응용 소프트웨어 개발 및 공급업,37명,2019,
0,로완,시스템ㆍ응용 소프트웨어 개발 및 공급업,49명,2017,"2억3,741만원"
0,베이글코드,시스템ㆍ응용 소프트웨어 개발 및 공급업,163명,2013,"809억5,973만원"
0,엘박스,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,49명,2019,"2,154만원"
0,슈페릭스,시스템ㆍ응용 소프트웨어 개발 및 공급업,12명,2017,31억원
0,태그하이브,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,10명,2017,"2,284만원"
0,타이드풀,시스템ㆍ응용 소프트웨어 개발 및 공급업,7명,2023,
0,글로벌리어,시스템ㆍ응용 소프트웨어 개발 및 공급업,12명,2020,
0,아이트럭,포털 및 기타 인터넷 정보 매개 서비스업,18명,2020,
0,카운터포인트리서치,시장 조사 및 여론 조사업,12명,2022,
0,아데나소프트웨어,시스템ㆍ응용 소프트웨어 개발 및 공급업,121명,2016,"239억3,640만원"
0,어플라이드인튜이션코리아,"컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업",,2022,
0,티맥스메타버스,시스템ㆍ응용 소프트웨어 개발 및 공급업,88명,2022,
0,헥토데이터,시스템ㆍ응용 소프트웨어 개발 및 공급업,61명,2011,
0,헥슬란트,시스템ㆍ응용 소프트웨어 개발 및 공급업,25명,2018,"27억7,975만원"
0,씽크프리,시스템ㆍ응용 소프트웨어 개발 및 공급업,40명,2023,
0,핵클,시스템ㆍ응용 소프트웨어 개발 및 공급업,25명,2020,
0,안랩블록체인컴퍼니,시스템ㆍ응용 소프트웨어 개발 및 공급업,20명,2022,
0,앤서스랩코리아,시스템ㆍ응용 소프트웨어 개발 및 공급업,359명,2014,
0,하이브,경영 컨설팅 및 공공 관계 서비스업,3명,2020,
0,원더무브,시스템ㆍ응용 소프트웨어 개발 및 공급업,23명,2020,"3억9,072만원"
0,퓨리오사에이아이,시스템ㆍ응용 소프트웨어 개발 및 공급업,105명,2017,
0,그루매틱,그 외 기타 정보 서비스업,5명,2021,
0,한화비전,방송 및 무선 통신장비 제조업,879명,2018,
0,르몽,의복 소매업,,2022,
0,아일로,시스템ㆍ응용 소프트웨어 개발 및 공급업,,2019,
0,디플래닉스,그 외 기타 정보 서비스업,27명,2022,
0,케이티넥스알,시스템ㆍ응용 소프트웨어 개발 및 공급업,,2007,"119억9,794만원"
0,인프랩,시스템ㆍ응용 소프트웨어 개발 및 공급업,68명,2017,"128억5,334만원"
0,팀윙크,통신 판매업,,2018,"7억9,612만원"
0,로쉬코리아,그 외 기타 정보 서비스업,,2020,
0,페칭,시스템ㆍ응용 소프트웨어 개발 및 공급업,7명,2020,"7,194만원"
0,마인드허브,시스템ㆍ응용 소프트웨어 개발 및 공급업,7명,2019,"1억5,371만원"
0,에스지코드랩,시스템ㆍ응용 소프트웨어 개발 및 공급업,12명,2023,
0,스테이지랩스,그 외 기타 정보 서비스업,32명,2016,"8억7,595만원"
0,비디오몬스터,광고 대행업,,2015,"9억2,512만원"
0,갤럭시아머니트리,시스템ㆍ응용 소프트웨어 개발 및 공급업,136명,1994,"941억5,906만원"
0,제노솔루션,게임 소프트웨어 개발 및 공급업,38명,2010,"102억8,620만원"
0,소프트닉스,시스템ㆍ응용 소프트웨어 개발 및 공급업,50명,2001,"28억8,908만원"
0,소프트베리,게임 소프트웨어 개발 및 공급업,37명,2017,"21억5,832만원"
0,에바,"측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업",4명,2010,"3억6,998만원"
0,디아비전,시스템ㆍ응용 소프트웨어 개발 및 공급업,,2021,
0,라이드,경영 컨설팅 및 공공 관계 서비스업,,2020,
0,네이처프라임,식료품 소매업,26명,2018,
0,판옵티콘,기타 전자 부품 제조업,,2021,"4,864만원"
0,리브애니웨어,시스템ㆍ응용 소프트웨어 개발 및 공급업,30명,2020,"23억2,404만원"
0,한국미용데이터,컴퓨터 프로그래밍 서비스업,12명,2013,
0,뱅크샐러드,시스템ㆍ응용 소프트웨어 개발 및 공급업,116명,2012,"34억2,596만원"
0,플레어랩스,시스템ㆍ응용 소프트웨어 개발 및 공급업,,2022,
0,번개장터,게임 소프트웨어 개발 및 공급업,189명,2011,"249억5,727만원"
0,피알앤디컴퍼니헤이딜러,시스템ㆍ응용 소프트웨어 개발 및 공급업,96명,2015,"389억7,258만원"
0,카비,기타 전자 부품 제조업,22명,2010,"5,932만원"
0,이온어스,일차전지 및 축전지 제조업,15명,2020,
0,고피자,외국식 음식점업,122명,2017,"107억5,669만원"
0,위메이드,부동산 개발 및 공급업,,2012,
0,플래티어,시스템ㆍ응용 소프트웨어 개발 및 공급업,282명,2005,"418억9,336만원"
0,디카르고,시스템ㆍ응용 소프트웨어 개발 및 공급업,36명,2022,
0,트리노드,게임 소프트웨어 개발 및 공급업,247명,2019,"523억8,666만원"
0,씨엔알리서치,그 외 기타 사업 지원 서비스업,493명,2020,"430억9,929만원"
0,뮤직카우,시스템ㆍ응용 소프트웨어 개발 및 공급업,108명,2017,"133억5,267만원"
0,밀리의서재,그 외 기타 정보 서비스업,156명,2016,"288억5,698만원"
0,원티드랩,시스템ㆍ응용 소프트웨어 개발 및 공급업,183명,2015,"316억9,921만원"
0,아이오바이오,자연과학 연구개발업,37명,2011,"10억3,744만원"
0,경우시스테크,"측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업",77명,1999,"226억2,118만원"
0,아이알큐더스,경영 컨설팅 및 공공 관계 서비스업,74명,2000,"43억9,138만원"
0,래딕스글로비즈,상품 종합 도매업,23명,2003,285억845만원
0,바이온사이트,자연과학 연구개발업,12명,2020,
0,유니드컴즈,시스템ㆍ응용 소프트웨어 개발 및 공급업,46명,2015,"35억3,097만원"
0,현대캐피탈,신탁업 및 집합 투자업,"2,124명",1993,"3조262억2,574만원"
0,인피닛블록,시스템ㆍ응용 소프트웨어 개발 및 공급업,13명,2022,
0,미스터블루,게임 소프트웨어 개발 및 공급업,137명,2014,"285억7,165만원"
0,클래스팅,포털 및 기타 인터넷 정보 매개 서비스업,69명,2012,
0,트립비토즈,여행사업,70명,2016,"25억5,476만원"
0,한국평가정보,그 외 기타 사업 지원 서비스업,36명,2021,
0,디렉셔널,시스템ㆍ응용 소프트웨어 개발 및 공급업,15명,2019,
0,드랩,시스템ㆍ응용 소프트웨어 개발 및 공급업,,2022,
0,포커스미디어코리아,기타 광고업,215명,2017,"577억6,386만원"
0,랭디,일반 교습학원,,2018,
0,비댁스,"컴퓨터 시스템 통합 자문, 구축 및 관리업",17명,2022,
0,빅픽처인터렉티브,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,82명,2015,"41억2,009만원"
0,컴투스플랫폼,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,191명,2016,"202억8,737만원"
0,에이아이썸,"영화, 비디오물 및 방송 프로그램 제작업",,2013,
0,일만백만,시스템ㆍ응용 소프트웨어 개발 및 공급업,13명,2022,
0,로위랩코리아,"영화, 비디오물 및 방송 프로그램 제작업",18명,2021,
0,퀀티파이드이에스지,시스템ㆍ응용 소프트웨어 개발 및 공급업,16명,2019,
0,라온메디,"의약품, 의료용 기구, 화장품 및 방향제 소매업",5명,2014,
0,퍼니지,경비 및 경호 서비스업,6명,2012,
